,Channel_id,Channel_name,Video_id,Title,Description,Duration,Definition,Caption,Published_at,Views,Likes,Comments
213,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,Mvher-mKt1Y,I Jumped the World’s Most Extreme Skydive (Near Death Experience),"Seek Discomfort Moonshot Collection is out today, so go to https://www.seekdiscomfort.com to check it out!

Special thanks to:
- Sean MacCormac @Seanmaccormac 
- Jon Devore @jondevore 
- Romulo da Rocha Rangel Antunes @r3adventure
- Josh Hall
- Skydive Elsinore @skydiveelsinore
- Halo day cinematography by @moliverallen
- Nathan Lam @naythanlam

✈ Book an Adventure: https://travel.yestheory.com/

JOIN OUR COMMUNITY
⁺ Yes Theory Plus: https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ
📝 Follow Matt’s Newsletter: http://yestheory.com/newsletter/
📸 Instagram -  https://www.instagram.com/yestheory/
🐦 Twitter - https://twitter.com/yestheory
🎬  Facebook- https://www.facebook.com/yestheory/

☮️ If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

🎥 HOW WE MAKE OUR VIDEOS

🎵 Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr​ 

2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory​

3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?artlist_aid=YesTheory_593&utm_source=affiliate_p&utm_medium=YesTheory_593&utm_campaign=YesTheory_593

🎞 Our b-roll and stock footage:

2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art​...

For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory​

📈  Our Most Popular YouTube Videos
🎬  Traveling to the least visited country in the world: https://youtu.be/ODuEl4oNae0
🎬  Becoming Superhuman with Iceman Wim Hof: https://youtu.be/8cvhwquPqJ0
🎬  We Helicopter Bungee Jumped with Will Smith: https://youtu.be/KSu6gRp7UBA

🎙 The Yes Theory Podcast: https://spoti.fi/3sFdq6v

GET IN TOUCH
🌍 Our website -  http://www.yestheory.com 
🌍 Advertise With Us - partnerships@yestheory.com 
 
Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

Ask us a Question:
Tweet us @yestheory",PT34M21S,hd,false,2021-03-28T17:00:12Z,4585866,205711,16817
214,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,3NYgET0lCA4,"Exploring the $200,000,000 Abandoned Disney Castle Village (530 Castles)","Thanks to Audible for sponsoring this episode! Go to http://www.audible.com/yestheory or text yestheory to 500 500 and start listening today!

🙏🏼 Thank you for making these videos possible through your support of Seek Discomfort 
⚡️ SEEK DISCOMFORT: http://seek-discomfort.com/yes-theory

As Thomas is still trying to figure his way back to the US... He stopped in Turkey and found these $200,000,000 abandoned Disney-like castles in the countryside of Turkey... Such a strange sight and to go explore it, he brought 2 subscribers along for the adventure.

✈ Book an Adventure: https://travel.yestheory.com/

JOIN OUR COMMUNITY
⁺ Yes Theory Plus: https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ
📝 Follow Matt’s Newsletter: http://yestheory.com/newsletter/
📸 Instagram -  https://www.instagram.com/yestheory/
🐦 Twitter - https://twitter.com/yestheory
🎬  Facebook- https://www.facebook.com/yestheory/

☮️ If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

🎥 HOW WE MAKE OUR VIDEOS

🎵 Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr​ 

2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory​

3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?artlist_aid=YesTheory_593&utm_source=affiliate_p&utm_medium=YesTheory_593&utm_campaign=YesTheory_593

🎞 Our b-roll and stock footage:

2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art​...

For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory​

📈  Our Most Popular YouTube Videos
🎬  Traveling to the least visited country in the world: https://youtu.be/ODuEl4oNae0
🎬  Becoming Superhuman with Iceman Wim Hof: https://youtu.be/8cvhwquPqJ0
🎬  We Helicopter Bungee Jumped with Will Smith: https://youtu.be/KSu6gRp7UBA

🎙 The Yes Theory Podcast: https://spoti.fi/3sFdq6v

GET IN TOUCH
🌍 Our website -  http://www.yestheory.com 
🌍 Advertise With Us - partnerships@yestheory.com 
 
Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

Ask us a Question:
Tweet us @yestheory",PT14M49S,hd,false,2021-03-21T17:00:01Z,5050363,175309,29148
215,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,wAeZ-HSFdTw,I Hitchhiked the World's Deadliest Train (20hrs across the Sahara),"Become smarter in 5 minutes by signing up for free today: http://cen.yt/mbyestheory - Thanks to Morning Brew for sponsoring today’s video.

🙏🏼 Thank you for making these videos possible through your support of Seek Discomfort 
⚡️ SEEK DISCOMFORT: http://seek-discomfort.com/yes-theory

The Mauritanian Railway, one of the world's longest and heaviest train in the world transports iron ore from a remote mining town in Mauritania to a coastal city cutting through the Sahara Desert. The ride lasts anywhere between 19-30 hours and a few brave locals use it to travel back and forth with supplies. The dangerous trek leads to several unfortunate deaths every year as people fall off the train. Thomas and his friend Drew Binsky attempt to find this train and embark on the dangerous journey through the Sahara.

Thank you to Drew Binsky for coming with me and guiding me through how to travel in this part of the world! Check out his channel here:
https://www.youtube.com/user/thehungrypartier

Thank you to our local friend Med for some of the b-roll shots of the train.

✈ Book an Adventure: https://travel.yestheory.com/

JOIN OUR COMMUNITY
⁺ Yes Theory Plus: https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ
📝 Follow Matt’s Newsletter: http://yestheory.com/newsletter/
📸 Instagram -  https://www.instagram.com/yestheory/
🐦 Twitter - https://twitter.com/yestheory
🎬  Facebook- https://www.facebook.com/yestheory/

☮️ If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

🎥 HOW WE MAKE OUR VIDEOS

🎵 Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr​ 

2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory​

3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?artlist_aid=YesTheory_593&utm_source=affiliate_p&utm_medium=YesTheory_593&utm_campaign=YesTheory_593

🎞 Our b-roll and stock footage:

2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art​...

For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory​

📈  Our Most Popular YouTube Videos
🎬  Traveling to the least visited country in the world: https://youtu.be/ODuEl4oNae0
🎬  Becoming Superhuman with Iceman Wim Hof: https://youtu.be/8cvhwquPqJ0
🎬  We Helicopter Bungee Jumped with Will Smith: https://youtu.be/KSu6gRp7UBA

🎙 The Yes Theory Podcast: https://spoti.fi/3sFdq6v

GET IN TOUCH
🌍 Our website -  http://www.yestheory.com 
🌍 Advertise With Us - partnerships@yestheory.com 
 
Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

Ask us a Question:
Tweet us @yestheory",PT22M42S,hd,false,2021-03-14T17:01:31Z,10448329,323329,13051
216,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,P9vwbbTgkzc,Spending a Night in America's Most Haunted Asylum,"The first 1000 people to use this link will get a free trial of Skillshare Premium Membership: https://skl.sh/yestheory03211

This week, we stayed overnight in the infamous abandoned Pennhurst State School and let's just say we'll be having nightmares for months after this one.

🙏🏼 Thank you for making these videos possible through your support of Seek Discomfort 
⚡️ SEEK DISCOMFORT: http://seek-discomfort.com/yes-theory

✈ Book an Adventure: https://travel.yestheory.com/

JOIN OUR COMMUNITY
⁺ Yes Theory Plus: https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ
📝 Follow Matt’s Newsletter: http://yestheory.com/newsletter/
📸 Instagram -  https://www.instagram.com/yestheory/
🐦 Twitter - https://twitter.com/yestheory
🎬  Facebook- https://www.facebook.com/yestheory/

☮️ If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

🎥 HOW WE MAKE OUR VIDEOS

🎵 Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr​ 

2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory​

3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?artlist_aid=YesTheory_593&utm_source=affiliate_p&utm_medium=YesTheory_593&utm_campaign=YesTheory_593

🎞 Our b-roll and stock footage:

2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art​...

For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory​

📈  Our Most Popular YouTube Videos
🎬  Traveling to the least visited country in the world: https://youtu.be/ODuEl4oNae0
🎬  Becoming Superhuman with Iceman Wim Hof: https://youtu.be/8cvhwquPqJ0
🎬  We Helicopter Bungee Jumped with Will Smith: https://youtu.be/KSu6gRp7UBA

🎙 The Yes Theory Podcast: https://spoti.fi/3sFdq6v

GET IN TOUCH
🌍 Our website -  http://www.yestheory.com 
🌍 Advertise With Us - partnerships@yestheory.com
 
Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

Ask us a Question:
Tweet us @yestheory",PT17M31S,hd,false,2021-03-07T18:00:06Z,1555944,62307,3746
217,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,TWRlPKMAkRk,TRAVELING ACROSS IRAQ FOR 7 DAYS (Kurdistan),"🙏🏼 Thank you for making these videos possible through your support of Seek Discomfort 
⚡️ SEEK DISCOMFORT: http://seek-discomfort.com/yes-theory

This week, I traveled to the beautiful country of Iraq.  All my life I'd heard of the war in Iraq and how dangerous it was to visit, but I wanted to go there and explore if for myself to hear the stories that didn't make it into the media.  So, along with Drew Binsky, Lexie Alford and Cory Martin, we were taken around Iraqi Kurdistan by our amazing guide, Baderkhan.

Thank you to Lexie Limitless for joining us on this crazy adventure:
https://www.youtube.com/channel/UCWoEpiHaC7LOQhaHFT8Rx7A
https://www.instagram.com/lexielimitless/

Thank you to Cory Martin for shooting this video:
https://www.instagram.com/cory.s.martin/?hl=en

Thank you to Baderkhan for taking us around Kurdistan!
https://www.instagram.com/baderkhanamerbadran/?hl=en

Thank you to Drew Binsky for joining us:
https://www.youtube.com/user/thehungrypartier

✈ Book an Adventure: https://travel.yestheory.com/

JOIN OUR COMMUNITY
⁺ Yes Theory Plus: https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ
📝 Follow Matt’s Newsletter: http://yestheory.com/newsletter/
📸 Instagram -  https://www.instagram.com/yestheory/
🐦 Twitter - https://twitter.com/yestheory
🎬  Facebook- https://www.facebook.com/yestheory/

☮️ If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

🎥 HOW WE MAKE OUR VIDEOS

🎵 Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr​ 

2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory​

3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?art​...

🎞 Our b-roll and stock footage:

2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art​...

For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory​

📈  Our Most Popular YouTube Videos
🎬  Traveling to the least visited country in the world: https://youtu.be/ODuEl4oNae0
🎬  Becoming Superhuman with Iceman Wim Hof: https://youtu.be/8cvhwquPqJ0
🎬  We Helicopter Bungee Jumped with Will Smith: https://youtu.be/KSu6gRp7UBA

🎙 The Yes Theory Podcast: https://spoti.fi/3sFdq6v

GET IN TOUCH
🌍 Our website -  http://www.yestheory.com 
🌍 Advertise With Us - partnerships@yestheory.com 
 
Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

Ask us a Question:
Tweet us @yestheory",PT36M56S,hd,false,2021-02-28T18:00:14Z,3911238,202677,15634
218,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,TRjISzJPsuk,I'm Leaving YouTube,"📝 Follow Matt’s Newsletter: https://mattdajer.substack.com/

After five and a half years as a host on this channel, I've decided to step away. 'Thank You' are the only two words I can muster. You, this community, have shown me nothing but endless love and support. The video goes into detail about my decision.

I'll be writing a short newsletter twice a month at www.yestheory.com/newsletter. This is the newsletter I wish my 19 year old self had when I first set out to live a fulfilling life. When you sign you'll receive lessons, tips and tricks from ten years of seeking discomfort.

I'll also be working on the book which will come out in November of this year...but more on that later.

Come follow along on the ride. We're only just getting started :)

Also, make sure to wait till the end to watch our EPIC season trailer. 

Love you all,

Matt

🎬  Matt’s Best Moments: https://www.youtube.com/watch?v=3yw6EPr6jJM

🙏🏼 Thank you for making these videos possible through your support of Seek Discomfort 
⚡️ SEEK DISCOMFORT: http://seek-discomfort.com/yes-theory

JOIN OUR COMMUNITY
⁺ Yes Theory Plus: https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ
📸 Instagram -  https://www.instagram.com/yestheory/
🐦 Twitter - https://twitter.com/yestheory
🎬  Facebook- https://www.facebook.com/yestheory/

If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

🎥 HOW WE MAKE OUR VIDEOS

🎵 Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr​ 

2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory​

3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?art​...

🎞 Our b-roll and stock footage:

2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art​...

For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory​

📈  Our Most Popular YouTube Videos
🎬  Traveling to the least visited country in the world: https://youtu.be/ODuEl4oNae0
🎬  Becoming Superhuman with Iceman Wim Hof: https://youtu.be/8cvhwquPqJ0
🎬  We Helicopter Bungee Jumped with Will Smith: https://youtu.be/KSu6gRp7UBA

🎙 The Yes Theory Podcast: https://spoti.fi/3sFdq6v

GET IN TOUCH
🌍 Our website - https://www.yestheory.com 
🌍 Advertise With Us - partnerships@yestheory.com 
 
Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

Ask us a Question:
Tweet us @yestheory",PT13M,hd,false,2021-02-25T18:04:07Z,3917372,218081,15284
219,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,qZVBFAtfp2A,Reuniting a Family After Year Long Separation,"Thanks to NordVPN for helping us make this video possible! Check out Nord VPN here: https://nordvpn.com/yestheory and use our coupon yestheory at checkout.
Every purchase of a 2-year plan will get you 4 additional months free

Thank you for watching our final video of the year and of our season... We're so grateful to get to end our year on such a positive note and we're excited to come back next year with lots of new adventures. We hope you're staying safe and have a great Holiday!

For tickets to John’s mind blowing virtual magic show visit: https://www.johnstessel.com
Check John out on YouTube and Instagram to watch incredible magic!
https://youtube.com/JohnStessel
https://instagram.com/johnstessel

Thank you Quantgene for insuring our safety in the episode. Go to http://www.chooseserenity.com/covid  for reliable same day covid testing in LA.

Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

We have a 2nd channel! Make sure to subscribe to it here:
https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ

https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/
Join our texting community: +1 (323) 310-5420

If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr 
2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory
3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?art...

Our b-roll and stock footage:
1- 2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art...
2- For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory

Business Inquiries: partnerships@yestheory.com
For community inquiries: hello@yestheory.com

Hosts: Thomas Brag, Ammar Kandil, Matt Dajer and Thomas Dajer
Editors: Thomas Dajer, Cam Peddle, Bryce Perry, Tristan Kevitch and Thomas Brag
Produced by Alex Sandstedt",PT17M32S,hd,false,2020-12-20T17:00:16Z,664909,43309,2325
220,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,rCYXM1Z0QVo,I Moved In With Ice Man For 24 Hours... (Wim Hof),"Go to http://www.audible.com/yestheory or text yestheory to 500 500 and start listening today. We highly recommend listening to Wim's new book to get the perfect in-depth explanation of his method.
ICE MAN IS BACK!
*Do not try to replicate the same challenges we do in this video*. You can however experiment with the Wim Hof Method through Wim's App or by listening to his book on Audible! If you have any acute medical conditions, consult with your doctor beforehand.

Check out Zac's version of the video on his channel Zac and Jay!
https://youtu.be/h6GTPpR1fUI

After almost 2 years after our initial documentary with Ice Man (Wim Hof) in Poland... Thomas went back to see him for another crazy adventure.

The Wim Hof method really is an incredible way to reset your mind and body. The combination of breath-work and cold-exposure helps you tap into deeper, more meditative, parts of your brain and gain more control in  your every day life.

Here's the link to the original documentary if you haven't seen it!
https://www.youtube.com/watch?v=8cvhwquPqJ0

Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

We have a 2nd channel! Make sure to subscribe to it here:
https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ

https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/
Join our texting community: +1 (323) 310-5420

If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr 
2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory
3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?art...

Our b-roll and stock footage:
1- 2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art...
2- For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory

Business Inquiries: partnerships@yestheory.com
For community inquiries: hello@yestheory.com

Hosts: Thomas Brag, Ammar Kandil, Matt Dajer and Thomas Dajer
Editors: Thomas Dajer, Cam Peddle, Bryce Perry, Tristan Kevitch and Thomas Brag
Produced by Alex Sandstedt",PT21M38S,hd,false,2020-12-13T16:00:30Z,5578308,165160,6424
221,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,lPIeD2MFs8k,72 Hours With Strangers Who Have Seen Aliens,"A few months ago Ammar heard about an incredibly strange event in Massachusetts on September 1st 1969 where several people that didn’t know each other from the same town claim to have been abducted by aliens on the same evening. The story seemed so surreal and otherworldly that we had to go speak to the people directly... Here are their stories. What do you think?

The UFO monument park is in loving memory of the late, Dr Howard W. Reed. 

Hosts: Thomas Dajer, Ammar Kandil, Sky Cowans and Eric Tabach 
Editors: Thomas Dajer, Cam Peddle, Bryce Perry, Tristan Kevitch and Eric Tabach
Production coordinator: Alex Sandstedt and Tristan Kevitch 
Directed by Ammar Kandil and Thomas Dajer

Thank you Eric Tabach for helping us capture and edit this video:
https://www.youtube.com/c/EricTabach

Thank you to Sky for pointing us towards this story:
https://www.youtube.com/c/SkyLife_skycowans

Then of course thank you to Thom Reed and all of the other witnesses that were willing to speak to us and share their version of the story.

More on UFO's

Watch the trailer to this documentary: https://youtu.be/onEXmLX2ZZQ

Senators receive classified briefing on UFO sightings
https://youtu.be/2F_EF8kcEKw

UFO: Pentagon releases three leaked videos - is the truth finally out there?
https://youtu.be/9a0xIzp-fbs

Unidentified: Naval Pilot's Shocking UFO Encounter (Season 1) | History
https://youtu.be/NTLSQCF6ohQ

Joe Rogan Experience #1315 - Bob Lazar & Jeremy Corbell
https://youtu.be/BEWz4SXfyCQ

Check out our Holiday Restock of Seek Discomfort: http://seek-discomfort.com/yes-theory 

Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

We have a 2nd channel! Make sure to subscribe to it here:
https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ

https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/
Join our texting community: +1 (323) 310-5420

If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr 
2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory
3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?art...

Our b-roll and stock footage:
1- 2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art...
2- For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory

Business Inquiries: partnerships@yestheory.com
For community inquiries: hello@yestheory.com

Inspired by “Unsolved Mysteries” on Netflix",PT38M5S,hd,false,2020-12-06T18:00:11Z,6659316,204329,23548
222,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,MoP_jkry66k,"we just placed a $1,000,000 bet on this","LIFE FULL OF COLOR drop out now: http://seek-discomfort.com/yes-theory  
This week only, with every purchase above $35, you'll get a FREE necklace from us, love and have a wonderful week. 

We decided to write a letter dedicated to our future selves to remind ourselves of the impact we want to see in Seek Discomfort. Both today and 5 years from now.

Starting this entire channel was one giant bet, now as we look into the future. We're placing new ones to expand and increase the potential for impact that Seek Discomfort can have.

Although we've been very spotty this year with posting, we feel so grateful for the past few weeks of adventure and our amazing community.

If you're reading this, just remember that you're a wonderful human and if you're craving any kind of connection our community is always just a few clicks away.

Everyone who orders from us this holiday season will get their name written on the warehouse wall, thank you for all the support 

Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

We have a 2nd channel! Make sure to subscribe to it here:
https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ

https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/
Join our texting community: +1 (323) 310-5420

If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr 
2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory
3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?art...

Our b-roll and stock footage:
1- 2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art...
2- For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory

Business Inquiries: partnerships@yestheory.com
For community inquiries: community@yestheory.com

Hosts: Thomas Brag, Ammar Kandil, Matt Dajer and Thomas Dajer
Editors: Thomas Dajer, Cam Peddle, Bryce Perry, Tristan Kevitch and Thomas Brag
Produced by Alex Sandstedt",PT10M41S,hd,false,2020-11-29T18:00:05Z,1099913,68050,3501
223,UCvK4bOhULCpmLabd2pDMtnA,Yes Theory,J74B2jzr8iA,96 Hours Inside Afghanistan in 2020,"*BLACK FRIDAY DROP Out Now*: http://seek-discomfort.com/yes-theory 
This week only, with every purchase above $35, you'll a free Seeker Necklace

This week, I went to Afghanistan and discovered something about this incredible country that I never expected.  We can't wait to see Noor's school develop and are so incredibly grateful to this community for giving us the ability to make these life-changing dreams come true.

Check out Drew Binsky’s video on the trip here!
https://youtu.be/qvlRBzJ6NSU

Check out Noor’s Tour company “Let’s Be Friends Afghanistan” on Instagram:
https://instagram.com/letsbefriendsafghanistan?igshid=qj9yonaosr3q

Who are we? 
We believe that life’s greatest moments and deepest connections exist outside of your comfort zone.

Listen to our Podcast: https://spoti.fi/3nNRvHw

We have a 2nd channel! Make sure to subscribe to it here:
https://www.youtube.com/channel/UCTd7KzdwnFE3lm6LCfYDmUQ

https://www.instagram.com/yestheory/
https://twitter.com/yestheory
https://www.facebook.com/yestheory/
Join our texting community: +1 (323) 310-5420

If you want to join the Yes Fam Facebook group which is 100,000+ of our most engaged and badass community members, you can apply here: 
https://www.facebook.com/groups/yesfam/

Where we find our music:
1- Epidemic Sound. Amazing royalty free music for YouTube. Free 30 day trial here: http://share.epidemicsound.com/wFFbr 
2- Musicbed. Amazing label-quality cinematic music. 30-day free trial here:
http://share.mscbd.fm/YesTheory
3- Artlist. 2 Months Free High Quality Music: https://artlist.io/artlist-70446/?art...

Our b-roll and stock footage:
1- 2 Months Free Stock Footage Videos: https://artgrid.io/Artgrid-114820?art...
2- For an amazing b-roll and footage library, checkout: http://storyblocks.com/YesTheory

Business Inquiries: partnerships@yestheory.com
For community inquiries: community@yestheory.com

Hosts: Thomas Brag, Ammar Kandil, Matt Dajer and Thomas Dajer
Editors: Thomas Dajer, Cam Peddle, Bryce Perry, Tristan Kevitch and Thomas Brag
Produced by Alex Sandstedt",PT33M28S,hd,false,2020-11-22T18:00:11Z,8277264,360703,27112
